district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Tokha,2025-01-21,1,1,0,0,,6,winter,suburban,934.5
Chandragiri,2025-01-21,1,1,0,0,,6,winter,rural,647.2
Godawari,2025-01-21,1,1,0,0,,6,winter,rural,457.6
Dakshinkali,2025-01-21,1,1,0,0,,6,winter,rural,403.0
Kathmandu-Core,2025-01-22,2,1,0,0,,7,winter,commercial,3374.4
Lalitpur,2025-01-22,2,1,0,0,,7,winter,commercial,3484.7
Bhaktapur,2025-01-22,2,1,0,0,,7,winter,commercial,2500.7
Kirtipur,2025-01-22,2,1,0,0,,7,winter,residential,1332.9
Madhyapur Thimi,2025-01-22,2,1,0,0,,7,winter,residential,1640.3
Budhanilkantha,2025-01-22,2,1,0,0,,7,winter,suburban,1234.5
Tokha,2025-01-22,2,1,0,0,,7,winter,suburban,1002.6
Chandragiri,2025-01-22,2,1,0,0,,7,winter,rural,555.7
Godawari,2025-01-22,2,1,0,0,,7,winter,rural,367.2
Dakshinkali,2025-01-22,2,1,0,0,,7,winter,rural,351.5
Kathmandu-Core,2025-01-23,3,1,0,0,,7,winter,commercial,4196.6
Lalitpur,2025-01-23,3,1,0,0,,7,winter,commercial,3492.0
Bhaktapur,2025-01-23,3,1,0,0,,7,winter,commercial,2242.8
Kirtipur,2025-01-23,3,1,0,0,,7,winter,residential,1446.9
Madhyapur Thimi,2025-01-23,3,1,0,0,,7,winter,residential,1786.2
Budhanilkantha,2025-01-23,3,1,0,0,,7,winter,suburban,1149.5
Tokha,2025-01-23,3,1,0,0,,7,winter,suburban,662.8
Chandragiri,2025-01-23,3,1,0,0,,7,winter,rural,529.5
Godawari,2025-01-23,3,1,0,0,,7,winter,rural,457.7
Dakshinkali,2025-01-23,3,1,0,0,,7,winter,rural,396.7
Kathmandu-Core,2025-01-24,4,1,0,0,,6,winter,commercial,4737.7
Lalitpur,2025-01-24,4,1,0,0,,6,winter,commercial,3951.8
Bhaktapur,2025-01-24,4,1,0,0,,6,winter,commercial,2811.8
Kirtipur,2025-01-24,4,1,0,0,,6,winter,residential,1349.0
Madhyapur Thimi,2025-01-24,4,1,0,0,,6,winter,residential,1852.3
Budhanilkantha,2025-01-24,4,1,0,0,,6,winter,suburban,1306.6
Tokha,2025-01-24,4,1,0,0,,6,winter,suburban,1134.5
Chandragiri,2025-01-24,4,1,0,0,,6,winter,rural,632.9
Godawari,2025-01-24,4,1,0,0,,6,winter,rural,511.0
Dakshinkali,2025-01-24,4,1,0,0,,6,winter,rural,406.5
Kathmandu-Core,2025-01-25,5,1,1,0,,5,winter,commercial,3212.8
Lalitpur,2025-01-25,5,1,1,0,,5,winter,commercial,3030.0
Bhaktapur,2025-01-25,5,1,1,0,,5,winter,commercial,3802.5
Kirtipur,2025-01-25,5,1,1,0,,5,winter,residential,1724.1
Madhyapur Thimi,2025-01-25,5,1,1,0,,5,winter,residential,2471.1
Budhanilkantha,2025-01-25,5,1,1,0,,5,winter,suburban,1142.1
Tokha,2025-01-25,5,1,1,0,,5,winter,suburban,1147.5
Chandragiri,2025-01-25,5,1,1,0,,5,winter,rural,471.3
Godawari,2025-01-25,5,1,1,0,,5,winter,rural,553.9
Dakshinkali,2025-01-25,5,1,1,0,,5,winter,rural,410.2
Kathmandu-Core,2025-01-26,6,1,1,0,,4,winter,commercial,2857.9
Lalitpur,2025-01-26,6,1,1,0,,4,winter,commercial,3158.7
Bhaktapur,2025-01-26,6,1,1,0,,4,winter,commercial,3551.8
Kirtipur,2025-01-26,6,1,1,0,,4,winter,residential,1746.9
Madhyapur Thimi,2025-01-26,6,1,1,0,,4,winter,residential,1697.6
Budhanilkantha,2025-01-26,6,1,1,0,,4,winter,suburban,1174.9
Tokha,2025-01-26,6,1,1,0,,4,winter,suburban,979.6
Chandragiri,2025-01-26,6,1,1,0,,4,winter,rural,604.3
Godawari,2025-01-26,6,1,1,0,,4,winter,rural,576.5
Dakshinkali,2025-01-26,6,1,1,0,,4,winter,rural,446.8
Kathmandu-Core,2025-01-27,0,1,0,0,,3,winter,commercial,4704.2
Lalitpur,2025-01-27,0,1,0,0,,3,winter,commercial,3336.4
Bhaktapur,2025-01-27,0,1,0,0,,3,winter,commercial,2622.3
Kirtipur,2025-01-27,0,1,0,0,,3,winter,residential,1241.4
Madhyapur Thimi,2025-01-27,0,1,0,0,,3,winter,residential,1656.1
Budhanilkantha,2025-01-27,0,1,0,0,,3,winter,suburban,984.6
Tokha,2025-01-27,0,1,0,0,,3,winter,suburban,953.5
Chandragiri,2025-01-27,0,1,0,0,,3,winter,rural,541.5
Godawari,2025-01-27,0,1,0,0,,3,winter,rural,367.0
Dakshinkali,2025-01-27,0,1,0,0,,3,winter,rural,349.1
Kathmandu-Core,2025-01-28,1,1,0,0,,2,winter,commercial,4376.4
Lalitpur,2025-01-28,1,1,0,0,,2,winter,commercial,4047.1
Bhaktapur,2025-01-28,1,1,0,0,,2,winter,commercial,3186.7
Kirtipur,2025-01-28,1,1,0,0,,2,winter,residential,1767.9
Madhyapur Thimi,2025-01-28,1,1,0,0,,2,winter,residential,1813.0
Budhanilkantha,2025-01-28,1,1,0,0,,2,winter,suburban,1130.3
Tokha,2025-01-28,1,1,0,0,,2,winter,suburban,1034.9
Chandragiri,2025-01-28,1,1,0,0,,2,winter,rural,453.6
Godawari,2025-01-28,1,1,0,0,,2,winter,rural,431.1
Dakshinkali,2025-01-28,1,1,0,0,,2,winter,rural,326.6
Kathmandu-Core,2025-01-29,2,1,0,0,,1,winter,commercial,4234.3
Lalitpur,2025-01-29,2,1,0,0,,1,winter,commercial,3924.9
Bhaktapur,2025-01-29,2,1,0,0,,1,winter,commercial,2673.7
Kirtipur,2025-01-29,2,1,0,0,,1,winter,residential,1155.3
Madhyapur Thimi,2025-01-29,2,1,0,0,,1,winter,residential,1711.0
Budhanilkantha,2025-01-29,2,1,0,0,,1,winter,suburban,1198.4
Tokha,2025-01-29,2,1,0,0,,1,winter,suburban,958.1
Chandragiri,2025-01-29,2,1,0,0,,1,winter,rural,567.7
Godawari,2025-01-29,2,1,0,0,,1,winter,rural,434.9
Dakshinkali,2025-01-29,2,1,0,0,,1,winter,rural,304.7
Kathmandu-Core,2025-01-30,3,1,0,1,Martyrs Day,0,winter,commercial,5160.5
Lalitpur,2025-01-30,3,1,0,1,Martyrs Day,0,winter,commercial,3693.1
Bhaktapur,2025-01-30,3,1,0,1,Martyrs Day,0,winter,commercial,4361.8
Kirtipur,2025-01-30,3,1,0,1,Martyrs Day,0,winter,residential,2077.1
Madhyapur Thimi,2025-01-30,3,1,0,1,Martyrs Day,0,winter,residential,2009.5
Budhanilkantha,2025-01-30,3,1,0,1,Martyrs Day,0,winter,suburban,1200.9
Tokha,2025-01-30,3,1,0,1,Martyrs Day,0,winter,suburban,1068.0
Chandragiri,2025-01-30,3,1,0,1,Martyrs Day,0,winter,rural,629.4
Godawari,2025-01-30,3,1,0,1,Martyrs Day,0,winter,rural,612.4
Dakshinkali,2025-01-30,3,1,0,1,Martyrs Day,0,winter,rural,441.7
Kathmandu-Core,2025-01-31,4,1,0,0,,1,winter,commercial,3990.0
Lalitpur,2025-01-31,4,1,0,0,,1,winter,commercial,4531.5
Bhaktapur,2025-01-31,4,1,0,0,,1,winter,commercial,3128.8
Kirtipur,2025-01-31,4,1,0,0,,1,winter,residential,1911.0
Madhyapur Thimi,2025-01-31,4,1,0,0,,1,winter,residential,1802.1
Budhanilkantha,2025-01-31,4,1,0,0,,1,winter,suburban,1217.2
Tokha,2025-01-31,4,1,0,0,,1,winter,suburban,1008.3
Chandragiri,2025-01-31,4,1,0,0,,1,winter,rural,451.0
Godawari,2025-01-31,4,1,0,0,,1,winter,rural,603.5
Dakshinkali,2025-01-31,4,1,0,0,,1,winter,rural,449.0
Kathmandu-Core,2025-02-01,5,2,1,0,,2,winter,commercial,3351.3
Lalitpur,2025-02-01,5,2,1,0,,2,winter,commercial,2730.2
Bhaktapur,2025-02-01,5,2,1,0,,2,winter,commercial,3373.5
Kirtipur,2025-02-01,5,2,1,0,,2,winter,residential,2007.9
Madhyapur Thimi,2025-02-01,5,2,1,0,,2,winter,residential,2206.3
Budhanilkantha,2025-02-01,5,2,1,0,,2,winter,suburban,1242.3
Tokha,2025-02-01,5,2,1,0,,2,winter,suburban,1073.5
Chandragiri,2025-02-01,5,2,1,0,,2,winter,rural,680.3
Godawari,2025-02-01,5,2,1,0,,2,winter,rural,565.1
Dakshinkali,2025-02-01,5,2,1,0,,2,winter,rural,402.1
Kathmandu-Core,2025-02-02,6,2,1,0,,3,winter,commercial,4094.4
Lalitpur,2025-02-02,6,2,1,0,,3,winter,commercial,3765.8
Bhaktapur,2025-02-02,6,2,1,0,,3,winter,commercial,4209.9
Kirtipur,2025-02-02,6,2,1,0,,3,winter,residential,1719.3
Madhyapur Thimi,2025-02-02,6,2,1,0,,3,winter,residential,2177.7
Budhanilkantha,2025-02-02,6,2,1,0,,3,winter,suburban,911.0
Tokha,2025-02-02,6,2,1,0,,3,winter,suburban,1079.2
Chandragiri,2025-02-02,6,2,1,0,,3,winter,rural,541.5
Godawari,2025-02-02,6,2,1,0,,3,winter,rural,651.1
Dakshinkali,2025-02-02,6,2,1,0,,3,winter,rural,417.2
Kathmandu-Core,2025-02-03,0,2,0,0,,4,winter,commercial,3135.8
Lalitpur,2025-02-03,0,2,0,0,,4,winter,commercial,3133.4
Bhaktapur,2025-02-03,0,2,0,0,,4,winter,commercial,2133.8
Kirtipur,2025-02-03,0,2,0,0,,4,winter,residential,1715.0
Madhyapur Thimi,2025-02-03,0,2,0,0,,4,winter,residential,1314.8
Budhanilkantha,2025-02-03,0,2,0,0,,4,winter,suburban,1052.4
Tokha,2025-02-03,0,2,0,0,,4,winter,suburban,656.1
Chandragiri,2025-02-03,0,2,0,0,,4,winter,rural,504.2
Godawari,2025-02-03,0,2,0,0,,4,winter,rural,523.2
Dakshinkali,2025-02-03,0,2,0,0,,4,winter,rural,364.7
Kathmandu-Core,2025-02-04,1,2,0,0,,5,winter,commercial,3711.0
Lalitpur,2025-02-04,1,2,0,0,,5,winter,commercial,3482.9
Bhaktapur,2025-02-04,1,2,0,0,,5,winter,commercial,2950.4
Kirtipur,2025-02-04,1,2,0,0,,5,winter,residential,1749.9
Madhyapur Thimi,2025-02-04,1,2,0,0,,5,winter,residential,1538.2
Budhanilkantha,2025-02-04,1,2,0,0,,5,winter,suburban,1182.5
Tokha,2025-02-04,1,2,0,0,,5,winter,suburban,644.0
Chandragiri,2025-02-04,1,2,0,0,,5,winter,rural,510.3
Godawari,2025-02-04,1,2,0,0,,5,winter,rural,433.0
Dakshinkali,2025-02-04,1,2,0,0,,5,winter,rural,396.0
Kathmandu-Core,2025-02-05,2,2,0,0,,6,winter,commercial,4151.2
Lalitpur,2025-02-05,2,2,0,0,,6,winter,commercial,2906.3
Bhaktapur,2025-02-05,2,2,0,0,,6,winter,commercial,2596.0
Kirtipur,2025-02-05,2,2,0,0,,6,winter,residential,1695.5
Madhyapur Thimi,2025-02-05,2,2,0,0,,6,winter,residential,1822.5
Budhanilkantha,2025-02-05,2,2,0,0,,6,winter,suburban,1027.3
Tokha,2025-02-05,2,2,0,0,,6,winter,suburban,866.9
Chandragiri,2025-02-05,2,2,0,0,,6,winter,rural,598.1
Godawari,2025-02-05,2,2,0,0,,6,winter,rural,431.4
Dakshinkali,2025-02-05,2,2,0,0,,6,winter,rural,364.1
Kathmandu-Core,2025-02-06,3,2,0,0,,7,winter,commercial,5218.0
Lalitpur,2025-02-06,3,2,0,0,,7,winter,commercial,2898.7
Bhaktapur,2025-02-06,3,2,0,0,,7,winter,commercial,2289.8
Kirtipur,2025-02-06,3,2,0,0,,7,winter,residential,1811.7
Madhyapur Thimi,2025-02-06,3,2,0,0,,7,winter,residential,1690.2
Budhanilkantha,2025-02-06,3,2,0,0,,7,winter,suburban,1061.8
Tokha,2025-02-06,3,2,0,0,,7,winter,suburban,833.8
Chandragiri,2025-02-06,3,2,0,0,,7,winter,rural,534.8
Godawari,2025-02-06,3,2,0,0,,7,winter,rural,548.2
Dakshinkali,2025-02-06,3,2,0,0,,7,winter,rural,403.4
Kathmandu-Core,2025-02-07,4,2,0,0,,8,winter,commercial,4933.8
Lalitpur,2025-02-07,4,2,0,0,,8,winter,commercial,3134.0
Bhaktapur,2025-02-07,4,2,0,0,,8,winter,commercial,2740.3
Kirtipur,2025-02-07,4,2,0,0,,8,winter,residential,1251.9
Madhyapur Thimi,2025-02-07,4,2,0,0,,8,winter,residential,1794.2
Budhanilkantha,2025-02-07,4,2,0,0,,8,winter,suburban,1329.2
Tokha,2025-02-07,4,2,0,0,,8,winter,suburban,1055.2
Chandragiri,2025-02-07,4,2,0,0,,8,winter,rural,580.3
Godawari,2025-02-07,4,2,0,0,,8,winter,rural,495.5
Dakshinkali,2025-02-07,4,2,0,0,,8,winter,rural,364.6
Kathmandu-Core,2025-02-08,5,2,1,0,,9,winter,commercial,3605.5
Lalitpur,2025-02-08,5,2,1,0,,9,winter,commercial,3435.6
Bhaktapur,2025-02-08,5,2,1,0,,9,winter,commercial,2610.5
Kirtipur,2025-02-08,5,2,1,0,,9,winter,residential,2058.7
Madhyapur Thimi,2025-02-08,5,2,1,0,,9,winter,residential,2352.8
Budhanilkantha,2025-02-08,5,2,1,0,,9,winter,suburban,1153.9
Tokha,2025-02-08,5,2,1,0,,9,winter,suburban,1097.1
Chandragiri,2025-02-08,5,2,1,0,,9,winter,rural,753.5
Godawari,2025-02-08,5,2,1,0,,9,winter,rural,522.4
Dakshinkali,2025-02-08,5,2,1,0,,9,winter,rural,481.7
Kathmandu-Core,2025-02-09,6,2,1,0,,10,winter,commercial,3207.3
Lalitpur,2025-02-09,6,2,1,0,,10,winter,commercial,3214.8
Bhaktapur,2025-02-09,6,2,1,0,,10,winter,commercial,3417.3
Kirtipur,2025-02-09,6,2,1,0,,10,winter,residential,2033.7
Madhyapur Thimi,2025-02-09,6,2,1,0,,10,winter,residential,1857.1
Budhanilkantha,2025-02-09,6,2,1,0,,10,winter,suburban,1244.5
Tokha,2025-02-09,6,2,1,0,,10,winter,suburban,1189.6
Chandragiri,2025-02-09,6,2,1,0,,10,winter,rural,610.8
Godawari,2025-02-09,6,2,1,0,,10,winter,rural,590.1
Dakshinkali,2025-02-09,6,2,1,0,,10,winter,rural,446.9
Kathmandu-Core,2025-02-10,0,2,0,0,,9,winter,commercial,4286.9
Lalitpur,2025-02-10,0,2,0,0,,9,winter,commercial,3432.5
Bhaktapur,2025-02-10,0,2,0,0,,9,winter,commercial,2477.7
Kirtipur,2025-02-10,0,2,0,0,,9,winter,residential,1633.3
Madhyapur Thimi,2025-02-10,0,2,0,0,,9,winter,residential,1540.0
Budhanilkantha,2025-02-10,0,2,0,0,,9,winter,suburban,969.1
Tokha,2025-02-10,0,2,0,0,,9,winter,suburban,893.9
Chandragiri,2025-02-10,0,2,0,0,,9,winter,rural,543.1
Godawari,2025-02-10,0,2,0,0,,9,winter,rural,374.6
Dakshinkali,2025-02-10,0,2,0,0,,9,winter,rural,393.8
Kathmandu-Core,2025-02-11,1,2,0,0,,8,winter,commercial,4424.2
Lalitpur,2025-02-11,1,2,0,0,,8,winter,commercial,3200.4
Bhaktapur,2025-02-11,1,2,0,0,,8,winter,commercial,2400.8
Kirtipur,2025-02-11,1,2,0,0,,8,winter,residential,1627.2
Madhyapur Thimi,2025-02-11,1,2,0,0,,8,winter,residential,1741.5
Budhanilkantha,2025-02-11,1,2,0,0,,8,winter,suburban,1119.0
Tokha,2025-02-11,1,2,0,0,,8,winter,suburban,879.9
Chandragiri,2025-02-11,1,2,0,0,,8,winter,rural,419.0
Godawari,2025-02-11,1,2,0,0,,8,winter,rural,438.6
Dakshinkali,2025-02-11,1,2,0,0,,8,winter,rural,354.5
Kathmandu-Core,2025-02-12,2,2,0,0,,7,winter,commercial,4454.8
Lalitpur,2025-02-12,2,2,0,0,,7,winter,commercial,3203.1
Bhaktapur,2025-02-12,2,2,0,0,,7,winter,commercial,3537.0
Kirtipur,2025-02-12,2,2,0,0,,7,winter,residential,1276.1
Madhyapur Thimi,2025-02-12,2,2,0,0,,7,winter,residential,2129.5
Budhanilkantha,2025-02-12,2,2,0,0,,7,winter,suburban,1074.3
Tokha,2025-02-12,2,2,0,0,,7,winter,suburban,1014.9
Chandragiri,2025-02-12,2,2,0,0,,7,winter,rural,557.3
Godawari,2025-02-12,2,2,0,0,,7,winter,rural,522.9
Dakshinkali,2025-02-12,2,2,0,0,,7,winter,rural,350.9
Kathmandu-Core,2025-02-13,3,2,0,0,,6,winter,commercial,3594.2
Lalitpur,2025-02-13,3,2,0,0,,6,winter,commercial,4091.9
Bhaktapur,2025-02-13,3,2,0,0,,6,winter,commercial,2903.9
Kirtipur,2025-02-13,3,2,0,0,,6,winter,residential,1700.0
Madhyapur Thimi,2025-02-13,3,2,0,0,,6,winter,residential,2112.6
Budhanilkantha,2025-02-13,3,2,0,0,,6,winter,suburban,967.3
Tokha,2025-02-13,3,2,0,0,,6,winter,suburban,985.7
Chandragiri,2025-02-13,3,2,0,0,,6,winter,rural,512.9
Godawari,2025-02-13,3,2,0,0,,6,winter,rural,452.7
Dakshinkali,2025-02-13,3,2,0,0,,6,winter,rural,371.2
Kathmandu-Core,2025-02-14,4,2,0,0,,5,winter,commercial,3666.3
Lalitpur,2025-02-14,4,2,0,0,,5,winter,commercial,3422.8
Bhaktapur,2025-02-14,4,2,0,0,,5,winter,commercial,3695.0
Kirtipur,2025-02-14,4,2,0,0,,5,winter,residential,1978.7
Madhyapur Thimi,2025-02-14,4,2,0,0,,5,winter,residential,1972.3
Budhanilkantha,2025-02-14,4,2,0,0,,5,winter,suburban,1227.1
Tokha,2025-02-14,4,2,0,0,,5,winter,suburban,958.5
Chandragiri,2025-02-14,4,2,0,0,,5,winter,rural,693.2
Godawari,2025-02-14,4,2,0,0,,5,winter,rural,484.9
Dakshinkali,2025-02-14,4,2,0,0,,5,winter,rural,408.5
Kathmandu-Core,2025-02-15,5,2,1,0,,4,winter,commercial,4002.9
Lalitpur,2025-02-15,5,2,1,0,,4,winter,commercial,2852.9
Bhaktapur,2025-02-15,5,2,1,0,,4,winter,commercial,3844.2
Kirtipur,2025-02-15,5,2,1,0,,4,winter,residential,1622.2
Madhyapur Thimi,2025-02-15,5,2,1,0,,4,winter,residential,2529.8
Budhanilkantha,2025-02-15,5,2,1,0,,4,winter,suburban,1160.1
Tokha,2025-02-15,5,2,1,0,,4,winter,suburban,982.5
Chandragiri,2025-02-15,5,2,1,0,,4,winter,rural,448.1
Godawari,2025-02-15,5,2,1,0,,4,winter,rural,500.1
Dakshinkali,2025-02-15,5,2,1,0,,4,winter,rural,402.6
Kathmandu-Core,2025-02-16,6,2,1,0,,3,winter,commercial,3262.4
Lalitpur,2025-02-16,6,2,1,0,,3,winter,commercial,3094.6
Bhaktapur,2025-02-16,6,2,1,0,,3,winter,commercial,3610.6
Kirtipur,2025-02-16,6,2,1,0,,3,winter,residential,2036.7
Madhyapur Thimi,2025-02-16,6,2,1,0,,3,winter,residential,2194.1
Budhanilkantha,2025-02-16,6,2,1,0,,3,winter,suburban,1054.8
Tokha,2025-02-16,6,2,1,0,,3,winter,suburban,905.0
Chandragiri,2025-02-16,6,2,1,0,,3,winter,rural,704.7
Godawari,2025-02-16,6,2,1,0,,3,winter,rural,482.3
Dakshinkali,2025-02-16,6,2,1,0,,3,winter,rural,551.4
Kathmandu-Core,2025-02-17,0,2,0,0,,2,winter,commercial,3818.3
Lalitpur,2025-02-17,0,2,0,0,,2,winter,commercial,3322.1
Bhaktapur,2025-02-17,0,2,0,0,,2,winter,commercial,3156.0
Kirtipur,2025-02-17,0,2,0,0,,2,winter,residential,1813.3
Madhyapur Thimi,2025-02-17,0,2,0,0,,2,winter,residential,1724.8
Budhanilkantha,2025-02-17,0,2,0,0,,2,winter,suburban,999.9
Tokha,2025-02-17,0,2,0,0,,2,winter,suburban,868.1
Chandragiri,2025-02-17,0,2,0,0,,2,winter,rural,545.7
Godawari,2025-02-17,0,2,0,0,,2,winter,rural,483.7
Dakshinkali,2025-02-17,0,2,0,0,,2,winter,rural,349.8
Kathmandu-Core,2025-02-18,1,2,0,0,,1,winter,commercial,4447.5
Lalitpur,2025-02-18,1,2,0,0,,1,winter,commercial,4183.3
Bhaktapur,2025-02-18,1,2,0,0,,1,winter,commercial,3078.7
Kirtipur,2025-02-18,1,2,0,0,,1,winter,residential,1717.9
Madhyapur Thimi,2025-02-18,1,2,0,0,,1,winter,residential,1504.6
Budhanilkantha,2025-02-18,1,2,0,0,,1,winter,suburban,772.8
Tokha,2025-02-18,1,2,0,0,,1,winter,suburban,962.9
Chandragiri,2025-02-18,1,2,0,0,,1,winter,rural,545.7
Godawari,2025-02-18,1,2,0,0,,1,winter,rural,431.6
Dakshinkali,2025-02-18,1,2,0,0,,1,winter,rural,378.8
Kathmandu-Core,2025-02-19,2,2,0,1,Democracy Day,0,winter,commercial,4932.0
Lalitpur,2025-02-19,2,2,0,1,Democracy Day,0,winter,commercial,4763.0
Bhaktapur,2025-02-19,2,2,0,1,Democracy Day,0,winter,commercial,3569.3
Kirtipur,2025-02-19,2,2,0,1,Democracy Day,0,winter,residential,1809.1
Madhyapur Thimi,2025-02-19,2,2,0,1,Democracy Day,0,winter,residential,2470.4
Budhanilkantha,2025-02-19,2,2,0,1,Democracy Day,0,winter,suburban,1290.3
Tokha,2025-02-19,2,2,0,1,Democracy Day,0,winter,suburban,1173.8
Chandragiri,2025-02-19,2,2,0,1,Democracy Day,0,winter,rural,624.5
Godawari,2025-02-19,2,2,0,1,Democracy Day,0,winter,rural,509.0
Dakshinkali,2025-02-19,2,2,0,1,Democracy Day,0,winter,rural,446.1
Kathmandu-Core,2025-02-20,3,2,0,0,,1,winter,commercial,4146.4
Lalitpur,2025-02-20,3,2,0,0,,1,winter,commercial,3697.3
Bhaktapur,2025-02-20,3,2,0,0,,1,winter,commercial,2849.1
Kirtipur,2025-02-20,3,2,0,0,,1,winter,residential,1291.1
Madhyapur Thimi,2025-02-20,3,2,0,0,,1,winter,residential,1744.4
Budhanilkantha,2025-02-20,3,2,0,0,,1,winter,suburban,1209.2
Tokha,2025-02-20,3,2,0,0,,1,winter,suburban,887.2
Chandragiri,2025-02-20,3,2,0,0,,1,winter,rural,535.7
Godawari,2025-02-20,3,2,0,0,,1,winter,rural,514.4
Dakshinkali,2025-02-20,3,2,0,0,,1,winter,rural,336.6
Kathmandu-Core,2025-02-21,4,2,0,0,,2,winter,commercial,3643.4
Lalitpur,2025-02-21,4,2,0,0,,2,winter,commercial,3702.9
Bhaktapur,2025-02-21,4,2,0,0,,2,winter,commercial,2994.8
Kirtipur,2025-02-21,4,2,0,0,,2,winter,residential,1581.1
Madhyapur Thimi,2025-02-21,4,2,0,0,,2,winter,residential,1945.4
Budhanilkantha,2025-02-21,4,2,0,0,,2,winter,suburban,1262.6
Tokha,2025-02-21,4,2,0,0,,2,winter,suburban,992.5
Chandragiri,2025-02-21,4,2,0,0,,2,winter,rural,618.1
Godawari,2025-02-21,4,2,0,0,,2,winter,rural,604.9
Dakshinkali,2025-02-21,4,2,0,0,,2,winter,rural,381.1
Kathmandu-Core,2025-02-22,5,2,1,0,,3,winter,commercial,3636.5
Lalitpur,2025-02-22,5,2,1,0,,3,winter,commercial,2954.1
Bhaktapur,2025-02-22,5,2,1,0,,3,winter,commercial,2909.5
Kirtipur,2025-02-22,5,2,1,0,,3,winter,residential,1847.7
Madhyapur Thimi,2025-02-22,5,2,1,0,,3,winter,residential,1994.4
Budhanilkantha,2025-02-22,5,2,1,0,,3,winter,suburban,1266.8
Tokha,2025-02-22,5,2,1,0,,3,winter,suburban,1297.3
Chandragiri,2025-02-22,5,2,1,0,,3,winter,rural,529.8
Godawari,2025-02-22,5,2,1,0,,3,winter,rural,502.6
Dakshinkali,2025-02-22,5,2,1,0,,3,winter,rural,456.5
Kathmandu-Core,2025-02-23,6,2,1,0,,3,winter,commercial,3686.1
Lalitpur,2025-02-23,6,2,1,0,,3,winter,commercial,3245.9
Bhaktapur,2025-02-23,6,2,1,0,,3,winter,commercial,3737.4
Kirtipur,2025-02-23,6,2,1,0,,3,winter,residential,1408.6
Madhyapur Thimi,2025-02-23,6,2,1,0,,3,winter,residential,1509.9
Budhanilkantha,2025-02-23,6,2,1,0,,3,winter,suburban,1142.1
Tokha,2025-02-23,6,2,1,0,,3,winter,suburban,1145.3
Chandragiri,2025-02-23,6,2,1,0,,3,winter,rural,470.7
Godawari,2025-02-23,6,2,1,0,,3,winter,rural,370.3
Dakshinkali,2025-02-23,6,2,1,0,,3,winter,rural,491.5
Kathmandu-Core,2025-02-24,0,2,0,0,,2,winter,commercial,5262.4
Lalitpur,2025-02-24,0,2,0,0,,2,winter,commercial,3752.7
Bhaktapur,2025-02-24,0,2,0,0,,2,winter,commercial,3205.8
Kirtipur,2025-02-24,0,2,0,0,,2,winter,residential,1807.2
Madhyapur Thimi,2025-02-24,0,2,0,0,,2,winter,residential,2302.5
Budhanilkantha,2025-02-24,0,2,0,0,,2,winter,suburban,1261.0
Tokha,2025-02-24,0,2,0,0,,2,winter,suburban,1203.6
Chandragiri,2025-02-24,0,2,0,0,,2,winter,rural,477.2
Godawari,2025-02-24,0,2,0,0,,2,winter,rural,509.7
Dakshinkali,2025-02-24,0,2,0,0,,2,winter,rural,393.1
Kathmandu-Core,2025-02-25,1,2,0,0,,1,winter,commercial,5216.4
Lalitpur,2025-02-25,1,2,0,0,,1,winter,commercial,4251.4
Bhaktapur,2025-02-25,1,2,0,0,,1,winter,commercial,4193.6
Kirtipur,2025-02-25,1,2,0,0,,1,winter,residential,1672.5
Madhyapur Thimi,2025-02-25,1,2,0,0,,1,winter,residential,2405.1
Budhanilkantha,2025-02-25,1,2,0,0,,1,winter,suburban,1531.4
Tokha,2025-02-25,1,2,0,0,,1,winter,suburban,1462.5
Chandragiri,2025-02-25,1,2,0,0,,1,winter,rural,676.1
Godawari,2025-02-25,1,2,0,0,,1,winter,rural,621.3
Dakshinkali,2025-02-25,1,2,0,0,,1,winter,rural,374.8
Kathmandu-Core,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,commercial,4427.5
Lalitpur,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,commercial,5775.6
Bhaktapur,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,commercial,4413.1
Kirtipur,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,residential,2835.3
Madhyapur Thimi,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,residential,2305.1
Budhanilkantha,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,suburban,1759.3
Tokha,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,suburban,1689.5
Chandragiri,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,rural,869.7
Godawari,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,rural,712.9
Dakshinkali,2025-02-26,2,2,0,1,Maha Shivaratri,0,winter,rural,552.6
Kathmandu-Core,2025-02-27,3,2,0,0,,1,winter,commercial,4367.5
Lalitpur,2025-02-27,3,2,0,0,,1,winter,commercial,5284.1
Bhaktapur,2025-02-27,3,2,0,0,,1,winter,commercial,3546.7
Kirtipur,2025-02-27,3,2,0,0,,1,winter,residential,2283.1
Madhyapur Thimi,2025-02-27,3,2,0,0,,1,winter,residential,1943.3
Budhanilkantha,2025-02-27,3,2,0,0,,1,winter,suburban,1232.1
Tokha,2025-02-27,3,2,0,0,,1,winter,suburban,1402.0
Chandragiri,2025-02-27,3,2,0,0,,1,winter,rural,687.7
